acsfProductionDate,approach.cellHealth,approach.creCell,approach.depth,approach.pilotName,approach.pilotTest01,approach.pilotTest04,approach.pilotTest05,approach.pilotTestYN,approach.sliceHealth,attempt,badSweeps,blankFillDate,container,date,depth,experimentType,extraction.endPipetteR,extraction.extractionNotes,extraction.extractionObservations,extraction.nucleus,extraction.pilotNameExtra,extraction.postPatch,extraction.pressureApplied,extraction.retractionPressureApplied,extraction.sampleObservations,extraction.timeChannelRecordingEnd,extraction.timeEnd,extraction.timeExtractionEnd,extraction.timeExtractionStart,extraction.timeRetractionEnd,extraction.timeRetractionStart,extraction.tubeID,failureCause,failureNotes,flipped,formVersion,freeFailureNotes,internalFillDate,internalSolution.concentrationBiocytin,internalSolution.concentrationRnaseInhibitor,internalSolution.version,internalSolution.volume,jem_created,limsSpecName,pipetteSpecName,qcNotes,recording.accessR,recording.humanCellTypePrediction,recording.membraneV,recording.pipetteR,recording.rheobase,recording.timeStart,recording.timeWholeCellStart,rigNumber,rigOperator,roi,sliceNotes,sliceQuality,status,successNotes,wellID,roi_major,roi_minor,jem_date_dt,jem_date_m
2018-10-05,2,Cre+,,None,,,,,2,2.0,"37-43, 47",2018-09-18,NA,2018-10-08 14:49:34 -0700,55.1,,4.3,No seal but alexa fill visible.,"Cell Dimmed,Cell Swelled",no,,nucleus_absent,-32.0,-32.0,No Bubbles,,,15:39:54 -0700,15:39:03 -0700,15:48:19 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-08,Cck-IRES-Cre;Vip-IRES-FlpO;Ai65-417710.03.01,,"X7 sweep, APs not firing but passed QC.",,,,5.1,,15:27:45 -0700,15:29:55 -0700,1,ramr,VISp2/3,#Health,'Wave of Death',SUCCESS,"Patch/Cell Unstable,Ended After C1,'Wave of Death'",,VISp,layer 2/3,2018-10-08,2018-10
2018-10-05,5,Cre+,,None,,,,,3,1.0,,2018-09-18,NA,2018-10-08 15:01:27 -0700,55.6,,5,,"Cell Dimmed,Cell Shrunk",not_intentionally,,entire_cell,-38.0,-45.0,,,,15:29:36 -0700,15:27:54 -0700,15:32:11 -0700,,,,,Yes,2.0.5,,2018-08-14,,,,,2018-10-08,Cck-IRES-Cre;Vip-IRES-FlpO;Ai65-417710.02.01,,,,,,4.0,,15:23:08 -0700,15:25:21 -0700,2,katherineb,VISp2/3,Accidentally perfused ethanol over this slice for a minute as it was resting before getting into the histology well.,Good,SUCCESS,"Access Resistance Increased,Rig/Software Problems",,VISp,layer 2/3,2018-10-08,2018-10
2018-10-05,4,Cre+,,None,,,,,3,3.0,,2018-09-18,NA,2018-10-08 15:45:59 -0700,46.7,,12.0,Nucleus tossed; poor seal ,,no,,nucleus_present,-33.0,-33.0,,,,16:56:39 -0700,16:56:07 -0700,16:58:30 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-08,Cck-IRES-Cre;Vip-IRES-FlpO;Ai65-417710.02.02,,,,,,5.0,,16:48:30 -0700,16:50:36 -0700,5,jessicat,VISp4,Slice teared at towards bottom ,"Good,Damaged",SUCCESS,,,VISp,layer 4,2018-10-08,2018-10
2018-10-08,5,Cre+,,None,,,,,3,2.0,,2018-09-18,NA,2018-10-09 12:10:34 -0700,60.6,,20,,,no,,nucleus_absent,-30.0,-30.0,,,,12:48:39 -0700,12:47:46 -0700,12:53:16 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-09,Vip-IRES-Cre;Ai14-418225.05.01,,,,,,6.2,,12:41:25 -0700,12:42:43 -0700,5,jessicat,VISp2/3,,Good,SUCCESS,,,VISp,layer 2/3,2018-10-09,2018-10
2018-10-08,3,Cre+,,None,,,,,2,3.0,,2018-09-18,NA,2018-10-09 13:06:33 -0700,92,,4.0,,,not_intentionally,,nucleus_present,-25.0,-25.0,,,,13:40:06 -0700,13:39:14 -0700,13:40:06 -0700,,,,,No,2.0.5,,2018-10-01,,,,,2018-10-09,Pvalb-IRES-Cre;Ai14-418120.05.02,,,,,,4.4,,13:33:54 -0700,13:34:53 -0700,3,dijonh,VISp2/3,,Good,SUCCESS,,,VISp,layer 2/3,2018-10-09,2018-10
2018-10-08,3,Cre+,,None,,,,,2,1.0,,2018-09-18,NA,2018-10-09 13:17:31 -0700,56.8,,1000.0,Outside-out and alexa fill visible.,"Cell Dimmed,Cell Swelled",no,,nucleus_absent,-40.0,-40.0,No Bubbles,,,13:33:13 -0700,13:32:31 -0700,13:38:43 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-09,Cck-IRES-Cre;Vip-IRES-FlpO;Ai65-417711.04.01,,,,,,5.4,,13:26:22 -0700,13:28:54 -0700,1,ramr,VISp2/3,#Health,'Wave of Death',SUCCESS,"Cell Depolarized,Ended After C1",,VISp,layer 2/3,2018-10-09,2018-10
2018-10-08,3,Cre+,,None,,,,,4,3.0,,2018-09-18,NA,2018-10-09 14:43:48 -0700,103,,0.0,,,not_intentionally,,nucleus_absent,-27.0,-27.0,,,,15:12:08 -0700,15:10:56 -0700,15:12:08 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-09,Pvalb-IRES-Cre;Ai14-418120.03.01,,,,,,2.5,,15:04:30 -0700,15:06:38 -0700,3,dijonh,VISp4,,Good,SUCCESS,,,VISp,layer 4,2018-10-09,2018-10
2018-10-08,5,Cre+,,None,,,,,3,3.0,,2018-09-18,NA,2018-10-09 15:04:00 -0700,85.7,,30.0,,Too Deep,intentionally,,nucleus_present,-34.0,-34.0,,,,15:53:37 -0700,15:52:20 -0700,16:17:05 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-09,Cck-IRES-Cre;Vip-IRES-FlpO;Ai65-417711.06.02,,,,,,4.8,,15:47:06 -0700,15:49:20 -0700,2,katherineb,VISp2/3,,'Wave of Death',SUCCESS,'Wave of Death',,VISp,layer 2/3,2018-10-09,2018-10
2018-10-10,3,Cre+,,None,,,,,3,1.0,,2018-09-18,NA,2018-10-11 10:17:53 -0700,58,,7.0,,,no,,nucleus_absent,-40.0,-40.0,,,,10:39:28 -0700,10:38:23 -0700,10:45:22 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-11,Vip-IRES-Cre;Ai14-418227.04.02,,C2,,,,5.3,,10:27:37 -0700,10:29:22 -0700,7,lindsayn,VISp2/3,,Good,SUCCESS,,,VISp,layer 2/3,2018-10-11,2018-10
2018-10-09,4,Cre+,,None,,,,,4,2.0,,2018-09-18,NA,2018-10-11 12:36:17 -0700,53.6,,13,Unstable seal during retraction. Lost good seal on cell ,,no,,nucleus_present,-31.0,-37.0,,,,13:44:35 -0700,13:43:36 -0700,13:49:17 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-11,Pvalb-IRES-Cre;Ai14-418125.02.01,,,,,,4.9,,13:37:09 -0700,13:38:46 -0700,5,jessicat,VISp6b,Accidentally crashed pipette into slice. ,Good,SUCCESS,,,VISp,layer 6b,2018-10-11,2018-10
2018-10-09,5,Cre+,,None,,,,,4,1.0,,2018-09-18,NA,2018-10-11 12:36:17 -0700,40.0,,16,Lost seal during retraction. Nucleus tossed ,,no,,nucleus_present,-27.0,-27.0,,,,13:19:18 -0700,13:18:01 -0700,13:23:11 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-11,Pvalb-IRES-Cre;Ai14-418125.02.01,,,,,,4.9,,13:09:37 -0700,13:12:53 -0700,5,jessicat,VISp4,Accidentally crashed pipette into slice. ,Good,SUCCESS,,,VISp,layer 4,2018-10-11,2018-10
2018-10-09,2,Cre+,,None,,,,,2,2.0,37-79,2018-09-18,NA,2018-10-11 13:47:32 -0700,54.6,,3.7,Had -6 pressure while recording.,"Cell Dimmed,Cell Swelled",no,,nucleus_absent,-20.0,-20.0,No Bubbles,,,14:29:51 -0700,14:29:40 -0700,14:32:39 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-11,Cck-IRES-Cre;Vip-IRES-FlpO;Ai65-417712.03.02,,Accidentally ran sweeps again.,,,,4.4,,14:13:37 -0700,14:15:39 -0700,1,ramr,VISp2/3,#Health,Good,SUCCESS,"Patch Became Leaky,Cell Depolarized,Ended After C1",,VISp,layer 2/3,2018-10-11,2018-10
2018-10-09,4,Cre+,,None,,,,,2,3.0,,2018-09-18,NA,2018-10-11 15:00:10 -0700,42.0,,13.0,,,no,,nucleus_absent,-32.0,-32.0,,,,15:50:54 -0700,15:46:48 -0700,15:50:54 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-11,Cck-IRES-Cre;Vip-IRES-FlpO;Ai65-417712.04.02,,,,,,5.1,,15:42:02 -0700,15:43:25 -0700,5,jessicat,VISp2/3,,Good,SUCCESS,,,VISp,layer 2/3,2018-10-11,2018-10
2018-10-09,1,Cre+,,None,,,,,2,3.0,,2018-09-18,NA,2018-10-11 15:40:11 -0700,47.6,,200.0,No seal but alexa fill visible.,"Cell Dimmed,Cell Swelled",no,,nucleus_absent,-29.0,-29.0,No Bubbles,,,16:32:50 -0700,16:32:33 -0700,16:37:19 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-11,Pvalb-IRES-Cre;Ai14-418126.04.02,,,,,,4.9,,16:21:28 -0700,16:23:39 -0700,1,ramr,VISp2/3,#Health,Good,SUCCESS,"Patch/Cell Unstable,Ended After C1",,VISp,layer 2/3,2018-10-11,2018-10
2018-10-10,5,Cre+,,None,,,,,3,4.0,,2018-09-18,NA,2018-10-11 15:57:24 -0700,49.2,,6.5,,,no,,nucleus_absent,-31.0,-31.0,,,,17:07:33 -0700,17:06:16 -0700,17:08:28 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-11,Pvalb-IRES-Cre;Ai14-418126.02.01,,,,,,4.8,,17:02:10 -0700,17:03:17 -0700,2,katherineb,VISp5,,Good,SUCCESS,,,VISp,layer 5,2018-10-11,2018-10
2018-10-11,4,Cre+,,None,,,,,3,1.0,,2018-09-18,NA,2018-10-12 11:35:21 -0700,49.3,,4000.0,,,no,,nucleus_present,-33.0,-33.0,Small Bubbles,,,12:01:35 -0700,12:00:06 -0700,12:02:56 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-12,Pvalb-T2A-CreERT2;Ai14-417321.02.01,,,,,,5.2,,11:56:46 -0700,11:57:22 -0700,2,katherineb,VISp2/3,,Good,SUCCESS,Rig/Software Problems,,VISp,layer 2/3,2018-10-12,2018-10
2018-10-11,4,Cre+,,None,,,,,3,3.0,,2018-09-18,NA,2018-10-12 14:52:01 -0700,54.2,,14,Lost seal at start of retraction. ,,no,,nucleus_absent,-26.0,-26.0,,,,16:02:08 -0700,16:01:21 -0700,16:03:56 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-12,Pvalb-T2A-CreERT2;Ai14-417322.05.01,,,,,,3.5,,15:55:46 -0700,15:57:00 -0700,5,jessicat,VISp5,,Good,SUCCESS,,,VISp,layer 5,2018-10-12,2018-10
2018-10-11,4,Cre+,,None,,,,,3,2.0,,2018-09-18,NA,2018-10-12 15:17:20 -0700,63.4,,5.0,"Pipette was too large and cell too small. nucleus sucked in by accident. Seal only got up to 150 MOhm, but I didn't hit record in time so I didn't save the nucleus.",,not_intentionally,,nucleus_present,-23.0,-23.0,,,,16:09:34 -0700,16:08:19 -0700,16:11:07 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-12,Pvalb-T2A-CreERT2;Ai14-417322.02.02,,,,,,3.7,,16:04:37 -0700,16:05:40 -0700,2,katherineb,VISp2/3,,Good,SUCCESS,,,VISp,layer 2/3,2018-10-12,2018-10
2018-10-11,4,Cre+,,None,,,,,3,1.0,,2018-09-18,NA,2018-10-12 16:18:01 -0700,63.3,,20.0,"Optics not dialed in yet, couldn't see very well.",Too Deep,no,,nucleus_present,-24.0,-24.0,,,,16:47:27 -0700,16:46:33 -0700,16:50:04 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-12,Pvalb-T2A-CreERT2;Ai14-417322.03.01,,,,,,4.8,,16:42:08 -0700,16:43:05 -0700,2,katherineb,VISp2/3,,Good,SUCCESS,,,VISp,layer 2/3,2018-10-12,2018-10
2018-10-12,2,Cre+,,None,,,,,3,1.0,,2018-09-18,NA,2018-10-15 11:46:49 -0700,39.7,,3.6,No seal and alexa fill leaking.,"Cell Dimmed,Cell Swelled",no,,nucleus_absent,-35.0,-35.0,No Bubbles,,,12:33:29 -0700,12:33:03 -0700,12:35:23 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-15,Slc32a1-IRES-Cre;Ai14-418813.04.01,,"Background noise affecting the traces. X7 sweep, APs not firing but QC passed.",,,,4.9,,12:24:56 -0700,12:27:25 -0700,1,ramr,VISp6a,#Schedule(Lunch),Good,SUCCESS,Ended After C1,,VISp,layer 6a,2018-10-15,2018-10
2018-10-12,3,Cre+,,None,,,,,4,1.0,,2018-09-18,NA,2018-10-15 13:12:02 -0700,43,,10,,,no,,nucleus_absent,-40.0,-40.0,,,,13:32:58 -0700,13:31:36 -0700,13:38:32 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-15,Slc32a1-IRES-Cre;Ai14-418813.04.02,,"a bit noisy
C2",,,,4.3,,13:22:50 -0700,13:23:55 -0700,7,lindsayn,VISp2/3,,Good,SUCCESS,,,VISp,layer 2/3,2018-10-15,2018-10
2018-10-12,3,Cre+,,None,,,,,2,5.0,"4, 14, 42",2018-09-18,NA,2018-10-15 14:14:20 -0700,46.2,,14,No seal and alexa fill leaking.,"Cell Dimmed,Cell Swelled",no,,nucleus_absent,-32.0,-32.0,No Bubbles,,,16:18:05 -0700,16:17:34 -0700,16:24:19 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-15,Gad2-IRES-Cre;Ai14-419284.04.01,,Pump causing background noise during recording.,,,,5.6,,16:11:39 -0700,16:13:10 -0700,1,ramr,VISp2/3,#Health,Good,SUCCESS,"Cell Depolarized,Ended After C1",,VISp,layer 2/3,2018-10-15,2018-10
2018-10-12,4,Cre+,,None,,,,,2,5.0,,2018-09-18,NA,2018-10-15 15:27:58 -0700,56.1,,4.1,Nucleus got sucked in by accident during retraction and I lost the seal.,Cell Disappeared,not_intentionally,,nucleus_present,-36.0,-36.0,,,,16:55:23 -0700,16:54:09 -0700,16:56:48 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-15,Gad2-IRES-Cre;Ai14-419284.04.02,,,,,,4.3,,16:49:07 -0700,16:50:53 -0700,2,katherineb,VISp5,,Good,SUCCESS,,,VISp,layer 5,2018-10-15,2018-10
2018-10-12,4,Cre+,,None,,,,,3,1.0,,2018-09-18,NA,2018-10-15 16:04:09 -0700,46,,14,Failed to obtain seal > 50 MOhm,,no,,nucleus_present,-31.0,-31.0,,,,16:24:58 -0700,16:23:29 -0700,16:26:14 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-15,Gad2-IRES-Cre;Ai14-419284.03.01,,Had to break into cell twice-cell resealed shortly after first break-in,,,,5.1,,16:13:16 -0700,16:14:35 -0700,5,jessicat,VISp6b,,Good,SUCCESS,,,VISp,layer 6b,2018-10-15,2018-10
2018-10-15,4,Cre+,,None,,,,,3,2.0,,2018-09-18,NA,2018-10-16 10:27:28 -0700,47.2,,50,Cell sealed up shortly after extraction start. Cell sealed to 1000. but dropped to 5 after far from cell. ,,no,,nucleus_absent,-28.0,-28.0,,,,11:21:17 -0700,11:18:37 -0700,11:21:23 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-16,Slc32a1-IRES-Cre;Ai14-418814.05.01,,,,,,5.3,,11:14:56 -0700,11:15:57 -0700,5,jessicat,VISp2/3,,Good,SUCCESS,,,VISp,layer 2/3,2018-10-16,2018-10
2018-10-15,5,Cre+,,None,,,,,3,1.0,,2018-09-18,NA,2018-10-16 10:27:28 -0700,57.4,,12,"Lost seal, nucleus tossed ",,not_intentionally,,nucleus_present,-35.0,-40.0,,,,10:58:48 -0700,10:56:33 -0700,11:05:06 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-16,Slc32a1-IRES-Cre;Ai14-418814.05.01,,,,,,5.6,,10:50:46 -0700,10:51:59 -0700,5,jessicat,VISp6b,,Good,SUCCESS,,,VISp,layer 6b,2018-10-16,2018-10
2018-10-15,2,Cre+,,None,,,,,3,5.0,,2018-09-18,NA,2018-10-16 12:30:16 -0700,116,,5.0,,,not_intentionally,,nucleus_absent,-30.0,-30.0,,,,13:56:28 -0700,13:55:37 -0700,13:56:28 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-16,Slc32a1-IRES-Cre;Ai14-418814.05.02,,,,,,3.5,,13:48:09 -0700,13:51:55 -0700,3,dijonh,VISp2/3,,Good,SUCCESS,,,VISp,layer 2/3,2018-10-16,2018-10
2018-10-15,2,Cre+,,None,,,,,1,3.0,"41-47, 59",2018-09-18,NA,2018-10-16 12:40:39 -0700,48.4,,400,No seal and alexa fill leaking.,"Cell Dimmed,Cell Swelled",no,,nucleus_absent,-20.0,-20.0,No Bubbles,,,13:50:37 -0700,13:50:10 -0700,13:56:20 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-16,Scnn1a-Tg1-Cre;Ai14-418336.05.01,,X6 sweep failed 2 times.,,,,4.6,,13:41:19 -0700,13:42:48 -0700,1,ramr,VISp4,#Health,'Wave of Death',SUCCESS,Ended After C1,,VISp,layer 4,2018-10-16,2018-10
2018-10-16,3,Cre+,,None,,,,,2,5.0,,2018-09-18,NA,2018-10-16 15:00:19 -0700,70,,4.0,,,no,,nucleus_absent,-30.0,-30.0,,,,16:10:26 -0700,16:08:41 -0700,16:10:26 -0700,,,,,No,2.0.5,,2018-10-01,,,,,2018-10-16,Gad2-IRES-Cre;Ai14-419287.02.01,,,,,,4.0,,16:02:52 -0700,16:04:17 -0700,3,dijonh,VISp1,,Good,SUCCESS,,,VISp,layer 1,2018-10-16,2018-10
2018-10-16,3,Cre+,,None,,,,,3,3.0,,2018-09-18,NA,2018-10-17 10:05:09 -0700,89.4,,10.0,,Too Deep,no,,nucleus_absent,-36.0,-36.0,,,,10:41:00 -0700,10:39:59 -0700,10:41:54 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-17,Pvalb-IRES-Cre;Ai14-419907.04.02,,Strange dip at high voltage in some of the ramp sweeps. Blowout voltage +9 mV.,,,,4.3,,10:33:32 -0700,10:35:15 -0700,2,katherineb,VISp2/3,,'Wave of Death',SUCCESS,"Access Resistance Increased,Blowout Voltage Out of Range,'Wave of Death'",,VISp,layer 2/3,2018-10-17,2018-10
2018-10-16,3,Cre+,,None,,,,,3,3.0,,2018-09-18,NA,2018-10-17 10:14:07 -0700,40,,5,,,no,,nucleus_absent,-45.0,-45.0,,,,11:24:55 -0700,11:22:51 -0700,11:32:07 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-17,Pvalb-IRES-Cre;Ai14-419907.03.02,,C2,,,,4.2,,11:13:56 -0700,11:15:04 -0700,7,lindsayn,VISp4,,Good,SUCCESS,,,VISp,layer 4,2018-10-17,2018-10
2018-10-16,4,Cre+,,None,,,,,3,5.0,,2018-09-18,NA,2018-10-17 10:22:24 -0700,45.3,,8.0,Lost seal and nucleus ,,no,,nucleus_absent,-27.0,-32.0,,,,12:02:54 -0700,11:59:54 -0700,12:06:02 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-17,Pvalb-IRES-Cre;Ai14-419907.03.01,,,,,,4.8,,11:51:37 -0700,11:53:20 -0700,5,jessicat,VISp5,,Good,SUCCESS,Cell Depolarized,,VISp,layer 5,2018-10-17,2018-10
2018-10-16,3,Cre+,,None,,,,,1,3.0,,2018-09-18,NA,2018-10-17 10:26:26 -0700,50.6,,3.6,No seal and alexa fill leaking.,"Cell Dimmed,Cell Swelled",no,,nucleus_absent,-35.0,-35.0,No Bubbles,,,11:26:40 -0700,11:26:06 -0700,11:31:00 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-17,Pvalb-IRES-Cre;Ai14-419907.04.01,,,,,,4.1,,11:19:25 -0700,11:22:41 -0700,1,ramr,VISp4,#Health(WOD covered slice in 1 hour),'Wave of Death',SUCCESS,"Cell Hyperpolarized,Ended After C1,'Wave of Death'",,VISp,layer 4,2018-10-17,2018-10
2018-10-16,3,Cre+,,None,,,,,2,2.0,"38-39, 42",2018-09-18,NA,2018-10-17 10:26:26 -0700,53.0,,100.0,No seal and alexa fill leaking.,"Cell Dimmed,Cell Swelled",no,,nucleus_absent,-30.0,-30.0,No Bubbles,,,11:00:26 -0700,10:59:52 -0700,11:05:50 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-17,Pvalb-IRES-Cre;Ai14-419907.04.01,,Background noise from pump.,,,,4.5,,10:52:10 -0700,10:55:37 -0700,1,ramr,VISp2/3,#Health(WOD covered slice in 1 hour),'Wave of Death',SUCCESS,"Cell Depolarized,Ended After C1",,VISp,layer 2/3,2018-10-17,2018-10
2018-10-16,4,Cre+,,None,,,,,3,3.0,,2018-09-18,NA,2018-10-17 11:19:39 -0700,25.3,,5,,,no,,nucleus_absent,-26.0,-26.0,,,,12:22:22 -0700,12:21:04 -0700,12:23:45 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-17,Slc32a1-IRES-Cre;Ai14-418815.06.01,,Cell body was right at outside edge of layer one. Some APs for ramp not crossing zero. Blowout voltage +12 mV,,,,4.9,,12:15:24 -0700,12:16:03 -0700,2,katherineb,VISp1,,'Wave of Death',SUCCESS,"Blowout Voltage Out of Range,'Wave of Death'",,VISp,layer 1,2018-10-17,2018-10
2018-10-16,3,Cre+,,None,,,,,2,1.0,,2018-09-18,NA,2018-10-17 14:02:21 -0700,69,,143,,,no,,nucleus_absent,-30.0,-30.0,,,,14:19:16 -0700,14:18:04 -0700,14:19:17 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-17,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-419797.05.02,,,,,,4.2,,14:08:44 -0700,14:10:04 -0700,2,dijonh,VISp1,,'Wave of Death',SUCCESS,,,VISp,layer 1,2018-10-17,2018-10
2018-10-16,2,Cre+,,None,,,,,2,1.0,,2018-09-18,NA,2018-10-17 14:04:15 -0700,46.1,,5,,,not_intentionally,,nucleus_present,-38.0,-38.0,,,,14:27:24 -0700,14:26:27 -0700,14:29:02 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-17,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-419797.03.02,,,,,,3.7,,14:18:51 -0700,14:20:02 -0700,6,rustym,VISp1,,'Wave of Death',SUCCESS,,,VISp,layer 1,2018-10-17,2018-10
2018-10-16,1,Cre+,,None,,,,,1,3.0,,2018-09-18,NA,2018-10-17 14:04:15 -0700,68.0,,5,,,no,,nucleus_absent,35.0,-47.0,,,,15:54:26 -0700,15:53:18 -0700,15:58:12 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-17,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-419797.03.02,,,,,,4.9,,15:44:14 -0700,15:46:15 -0700,6,rustym,VISp1,,'Wave of Death',SUCCESS,,,VISp,layer 1,2018-10-17,2018-10
2018-10-16,2,Cre+,,None,,,,,1,3.0,,2018-09-18,NA,2018-10-17 15:12:43 -0700,46.9,,4.1,No seal and alexa fill leaking.,"Cell Dimmed,Cell Swelled",no,,nucleus_absent,-35.0,-35.0,No Bubbles,,,16:08:37 -0700,16:08:23 -0700,16:10:45 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-17,Gad2-IRES-Cre;Ai14-419291.04.01,,,,,,4.2,,16:01:18 -0700,16:02:50 -0700,1,ramr,VISp5,#Health,Good,SUCCESS,"Patch Became Leaky,Ended After C1",,VISp,layer 5,2018-10-17,2018-10
2018-10-16,3,Cre+,,None,,,,,3,1.0,,2018-09-18,NA,2018-10-17 15:12:43 -0700,43.9,,3.2,No seal and alexa fill leaking.,"Cell Dimmed,Cell Swelled",no,,nucleus_absent,-36.0,-36.0,No Bubbles,,,15:33:25 -0700,15:32:30 -0700,15:37:43 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-17,Gad2-IRES-Cre;Ai14-419291.04.01,,,,,,4.3,,15:26:05 -0700,15:28:07 -0700,1,ramr,VISp2/3,#Health,Good,SUCCESS,Ended After C1,,VISp,layer 2/3,2018-10-17,2018-10
2018-10-16,3,Cre+,,None,,,,,4,3.0,,2018-09-18,NA,2018-10-17 15:15:09 -0700,83,,8.0,,,not_intentionally,,nucleus_absent,-30.0,-30.0,,,,15:43:09 -0700,15:42:19 -0700,15:43:09 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-17,Gad2-IRES-Cre;Ai14-419291.03.01,,,,,,3.3,,15:34:36 -0700,15:36:04 -0700,3,dijonh,VISp2/3,,Good,SUCCESS,,,VISp,layer 2/3,2018-10-17,2018-10
2018-10-16,3,Cre+,,None,,,,,3,1.0,,2018-09-18,NA,2018-10-17 15:39:49 -0700,86.8,,6.0,,,no,,nucleus_absent,-30.0,-30.0,,,,16:15:41 -0700,16:14:14 -0700,16:16:53 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-17,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-419797.06.01,,,,,,5.0,,16:03:23 -0700,16:04:59 -0700,5,jessicat,VISp1,,Good,SUCCESS,Cell Depolarized,,VISp,layer 1,2018-10-17,2018-10
2018-10-18,3,Cre+,,None,,,,,3,5.0,"Sweeps 1-20 were before Vbias adjustment and are where APs don't cross zero. Should probably throw these out.

Things got weird after sweeps 58 with more APs not crossing zero. Adjusted Vbias again since the Vrest seemed to change, but still not passing.

Moved Vbias back to -59 mV and passed ramp...",2018-09-18,NA,2018-10-19 10:07:02 -0700,30.6,,30.0,,,not_intentionally,,nucleus_absent,-27.0,-32.0,,,,11:59:40 -0700,11:58:48 -0700,12:04:19 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-19,Pvalb-IRES-Cre;Ai14-419911.04.01,,"APs not crossing zero in some sweeps

Adjusted Vbias -60->-59 because Vrest changed at this fixed AP crossing zero issue. This could also have been due to pipette offset drift

Forgot to run EXPEND sweep

#Vblowout: 4.6",,,,6.8,,11:48:05 -0700,11:49:56 -0700,2,katherineb,VISp6b,Used a fresh electrode that was chlorided in bleach for 30 min today.,Good,SUCCESS,"Patch/Cell Unstable,Blowout Voltage Out of Range",,VISp,layer 6b,2018-10-19,2018-10
2018-10-18,3,Cre+,,None,,,,,3,6.0,,2018-09-18,NA,2018-10-19 11:27:45 -0700,64,,11.0,,,no,,nucleus_absent,-30.0,-30.0,,,,12:44:32 -0700,12:43:30 -0700,12:44:32 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-19,Pvalb-IRES-Cre;Ai14-419911.03.01,,,,,,2.4,,12:31:45 -0700,12:33:06 -0700,3,dijonh,VISp2/3,,'Wave of Death',SUCCESS,,,VISp,layer 2/3,2018-10-19,2018-10
2018-10-18,2,Cre+,,None,,,,,3,1.0,,2018-09-18,NA,2018-10-19 11:27:45 -0700,47,,4.0,,,not_intentionally,,nucleus_absent,-20.0,-20.0,,,,11:40:25 -0700,11:39:17 -0700,11:40:26 -0700,,,,,Yes,2.0.5,,2018-10-01,,,,,2018-10-19,Pvalb-IRES-Cre;Ai14-419911.03.01,,,,,,2.0,,11:32:02 -0700,11:34:50 -0700,3,dijonh,VISp4,,'Wave of Death',SUCCESS,,,VISp,layer 4,2018-10-19,2018-10
