Date,User,Rig #,File,Ephys,Trans,Morph,Pilot,Pilot Details,cell type,Slice on rig time,Time,Time to Entire-Cell,Region,Layer,Depth (um),Slice (Lims ID?),Slice health,cell health,Slice notes,extraction pressure applied (mbar),retraction pressure applied (mbar),Post patch?,Post patch pipette R,extraction.nucleus,extraction.extractionObservations,extraction.sampleObservations,extraction.extractionNotes,extraction.timeExtractionStart,extraction.timeExtractionEnd,extraction.timeRetractionEnd,recording.pipetteR,successNotes,qcNotes,acsfProductionDate,Tube_ID,"Biocytin
",Well ID #,Lims tube id,,Smarter_ID,Picogreen conc. (pg/uL),Picogreen yield (pg),BA total conc. (pg/uL),BA total yield (pg),BA total conc. (pg/uL),BA total yield (pg),Ratio >400/total,SM_QC,PCR cycles,>400 normalized to 21 pcr cycles,SM_QC_PF,Batch,Resolution index,Cluster,Genes detected,case,Notes,Date mapped,Max.node,Node.correlation,Max.leaf,Leaf.correlation,Max.node.is.leaf.,3-modality candidate,63x completed,Reconstructed (link),3-M example picked by JT,Ephys + transcriptomics example by JT,needs 63x image,prioritize for reconstruction (JT),prioritize for reconstruction (TB),"Mapped.node (20170202_MTG_exclH16_24_005_1, no glia)","Top.leaf (20170202_MTG_exclH16_24_005_1, no glia)",sdLGN,height,h.sdLGN,Resolution.index (to leaf),exp_component_name,cluster (20170619_MTG_patchseq),SdLGN (20170619_MTG_patchseq),Height (20170619_MTG_patchseq),H_SdLGN (20170619_MTG_patchseq),MarkerGenes_TopNode (20170619_MTG_patchseq),TopLeaf (20170619_MTG_patchseq),MaxLeafSdLGN (20170619_MTG_patchseq),cluster (20170619_MTG_patchseq),Score (20170627_MTG_patchseq),Height (20170627_MTG_patchseq),H_Score (20170627_MTG_patchseq),MarkerGenes_TopNode (20170627_MTG_patchseq),TopLeaf (20170627_MTG_patchseq),MaxLeafScore (20170627_MTG_patchseq),exp_component_name,Internal version,Takara RNAse inhibitor
160914,P1,,H16.03.009.11.08.03,x,,n,,,Not determined,,8:42 AM,3:35,Left Parietal,Not determined,98,H16.03.009.11.08,,,,84,,Outside-Out,,,,,,2,,,3,,used holding current from the start,,1145,0.50%,,P1S4_160914_1145_A01,P1S4_160914_1145_A01,,,,0.229,,,0.124,5400%,Fail,19,,.,,,,,H16.03.009,,12/20/2016,NA,NA,NA,NA,NA,,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,AiV2,0.5
160914,P1,,H16.03.009.11.08.04,x,,n,,,Not determined,,9:48 AM,:46,Left Parietal,Not determined,88,H16.03.009.11.08,,,,84,,No-Seal,,,,,,2,,,3.1,,"used holding current from the start, APs not crossing 0",,1146,0.50%,,P1S4_160914_1146_A01,P1S4_160914_1146_A01,,,,0.11,,,0.054,4900%,Fail,19,,.,,,,,H16.03.009,,12/20/2016,NA,NA,NA,NA,NA,,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,AiV2,0.5
160916,P3,,H16.03.010 slice01 cell01 ,x,x,y,,,Pyramidal,,10:20 PM,,Right temporal,2,90,H16.03.010.12.20,,,,63,,No-Seal,,,,,"-5mV to +20mV steps, 5ms",6,,,5.5,,,,JT01,0.50%,,P3S4_160916_JT01_A01,P3S4_160916_JT01_A01,,,,0.805,,,0.297,3700%,Pass,19,,0.84,285-813,0,FAIL,3006,H16.03.010,,12/20/2016,LeafOnly___cl5_Excit_L5b.Cdh13_35__L2_41_2.33_PDGFD,0.273481056,LeafOnly___cl5_Excit_L5b.Cdh13_35__L2_41_2.33_PDGFD,0.273481056,TRUE,,,,,X-verify,,,,cl1_e778_LOC101929507_L5b.Cdh13_L2.1,cl1_e778_LOC101929507_L5b.Cdh13_L2.1,0.84,1,0.84,0.84,RS1SS-161025-01_E12-50_S81,cl2_e1131_ACVR1C_L5b.Cdh13_L2.2,0.72,1,0.72,"CACNA1A, ST6GALNAC5, KCNB2, SORCS1, KIRREL3, KLHL32, CPNE8",cl2_e1131_ACVR1C_L5b.Cdh13_L2.2,0.72,cl2_e1131_ACVR1C_L5b.Cdh13_L2.2,0.75,1,0.75,"HPSE2, SMYD1, POSTN, STK32B, MCTP2, NR4A2, SYTL5, TRPC7, B3GAT2, RNF152, PTGER3, LOC105369407, UNC5B, B2M, GFRA1, OPRK1",cl2_e1131_ACVR1C_L5b.Cdh13_L2.2,0.75,RS1SS-161025-01_E12-50_S81,JTT,0.5
160916,P3,,H16.03.010 slice01 cell03,x,x,n,,,Pyramidal,,10:55 PM,,Right temporal,3,113,H16.03.010.12.20,,,,71,,No-Seal,,,,,"-5mV to +20mV steps, 5ms",5,,,5.2,,"healthy, visible lipofuscin, large cell",,JT02,0.50%,,P3S4_160916_JT02_A01,P3S4_160916_JT02_A01,,,,0.483,,,0.395,8200%,Pass,19,,0.583,285-813,0,FAIL,2998,H16.03.010,,12/20/2016,LeafOnly___cl73_Excit_L4.Sparcl1_36__L4_57_3.71_MIR4461,0.124889903,LeafOnly___cl73_Excit_L4.Sparcl1_36__L4_57_3.71_MIR4461,0.124889903,TRUE,,,,,X-verify,,,,n26,cl53_e55_CARTPT_L5b.Samd3_L3.3,0.74,0.788,0.583,0.27,RS1SS-161025-01_E12-50_S82,n43,0.69,0.627831,0.53,"PARD3, SYNPR, RGS20, COL4A2, LINC00842",cl33_e138_COL22A1_L6.Syt17_L3.9,0.53,cl33_e138_COL22A1_L6.Syt17_L3.9,0.61,1,0.61,"ZMAT4, STK32A, SLIT2, CCDC141",cl33_e138_COL22A1_L6.Syt17_L3.9,0.61,RS1SS-161025-01_E12-50_S82,JTT,0.5
160916,P3,,H16.03.010 slice01 cell04,x,,y,,,Pyramidal,,11:23 PM,,Right temporal,2,83,H16.03.010.12.20,,,,70,,Nucleated,,,,,"-5mV to +20mV steps, 5ms",2,,,5.8,,,,JT03,0.50%,,P3S4_160916_JT03_A01,P3S4_160916_JT03_A01,,,,0.762,,,0.257,3400%,Fail,19,,.,,,,,H16.03.010,,12/20/2016,NA,NA,NA,NA,NA,,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,JTT,0.5
160916,P3,,H16.03.010 slice02 cell05,x,,y,,,Pyramidal,,11:55 PM,,Right temporal,3,56,H16.03.010.14.20,,,,70,,Nucleated,,,,,"-5mV to +20mV steps, 5ms",2,,,3.6,,"very healthy, slice looks way better, Leica VT1200S",,JT04,0.50%,,P3S4_160916_JT04_A01,P3S4_160916_JT04_A01,,,,3.589,,,1.495,4200%,Fail,19,,.,,,,,H16.03.010,,12/20/2016,NA,NA,NA,NA,NA,,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,JTT,0.5
160916,P3,,H16.03.010 slice02 cell06,x,,n,,,Pyramidal,,12:40 AM,,Right temporal,3,64,H16.03.010.14.20,,,,70,,No-Seal,,,,,"-5mV to +20mV steps, 5ms",3,,,3.1,,"prominent lipofuscin, very notable EPSPs and IPSPs, like IN but not FS",,JT05,0.50%,,P3S4_160916_JT05_A01,P3S4_160916_JT05_A01,,,,0.691,,,0.311,4500%,Fail,19,,.,,,,,H16.03.010,,12/20/2016,NA,NA,NA,NA,NA,,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,JTT,0.5
160916,P3,,H16.03.010 slice02 cell07,x,x,n,,,Pyramidal,,1:05 AM,,Right temporal,3-Feb,60,H16.03.010.14.20,,,,73,,No-Seal,,,,,"-5mV to +20mV steps, 5ms",2,,,4.1,,,,JT06,0.50%,,P3S4_160916_JT06_A01,P3S4_160916_JT06_A01,,,,0.366,,,0.298,8100%,Pass,19,,0.82,285-813,0,FAIL,3033,H16.03.010,,12/20/2016,BranchInTree___n36,0.177046519,LeafOnly___cl105_Inhib_Pvalb.Wt1_100__L5_60_4.00_PVALB,0.062658442,FALSE,,,,,,,,,cl1_e778_LOC101929507_L5b.Cdh13_L2.1,cl1_e778_LOC101929507_L5b.Cdh13_L2.1,0.82,1,0.82,0.82,RS1SS-161025-01_E12-50_S83,n57,0.65,0.563988,0.44,"CDH8, EPHA6, LOC102724949, SHANK2, LOC101929278, FRMD4B, KIRREL3, TOX2, SDK1, TAC1, PCSK5, LOC105369559",cl86_e44_SCUBE1_L6a.Plcxd3_L5.7,0.44,n37,1,0.413189,0.48,"HPSE2, NR4A2, RNF152, B2M",cl86_e44_SCUBE1_L6a.Plcxd3_L5.7,0.48,RS1SS-161025-01_E12-50_S83,JTT,0.5
160916,P3,,H16.03.010 slice02 cell08,x,,n,,,Pyramidal,,1:15 AM,<1min,Right temporal,5,58,H16.03.010.14.20,,,,74,,No-Seal,,,,,"-5mV to +20mV steps, 5ms",3,,,4.7,,depolarized,,JT07,0.50%,,P3S4_160916_JT07_A01,P3S4_160916_JT07_A01,,,,0.109,,,0.098,9100%,Fail,19,,.,,,,,H16.03.010,,12/20/2016,NA,NA,NA,NA,NA,,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,JTT,0.5
160916,P3,,"quick patch, no extraction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JT08,,,P3S4_160916_JT08_A01,P3S4_160916_JT08_A01,,,,0.087,,,0.07,8000%,cnt,19,,.,,,,,quick patc,,12/20/2016,NA,NA,NA,NA,NA,,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,
160929,P1,,H16.06.012.11.03.01,x,,n,,,Unknown,,1356,1:17,Right frontal (~area 46),3,59,H16.06.012.11.03,,,,78,,Partial-Nucleus,,,,,cell swelled,2:20,,,4.5,,"cell freaked out during LS, maintained suction when pulling off",,3,0.50%,EPhys_160926_05_A01_H,P1S4_160929_003_A01,P1S4_160929_003_A01,,,,NaN,,,NaN,,prob,19,,.,,,,,H16.06.012,,12/20/2016,NA,NA,NA,NA,NA,,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,AiV2,0.5
160929,P1,,H16.06.012.11.03.02,x,x,?,,,Pyramidal,,1421,:44,Right frontal (~area 46),3,63,H16.06.012.11.03,,,,84,,Nucleated,,,,,,2:20,,,4,,"spiking randomly, maintained suction when pulling off",,4,0.50%,,P1S4_160929_004_A01,P1S4_160929_004_A01,,,,1.105,,,0.745,6700%,Pass,19,,1,BT021,0.880096,PVALB|c,10188,H16.06.012,,12/20/2016,NA,NA,NA,NA,NA,,,,,,,,,cl21_i276_PVALB_Pvalb.Wt1_L3.9,cl21_i276_PVALB_Pvalb.Wt1_L3.9,1,1,1,1,huPSX170201_E1_50_S67,cl26_i565_ADAMTS17_Pvalb.Wt1_L3.9,0.97,1,0.97,"HTR2C, ZNF385D-AS2, IFNG-AS1, NPSR1, IL26, LHFPL3, ADAMTS12, LOC105369818",cl26_i565_ADAMTS17_Pvalb.Wt1_L3.9,0.97,cl26_i565_ADAMTS17_Pvalb.Wt1_L3.9,0.95,1,0.95,"CHST8, PARD3",cl26_i565_ADAMTS17_Pvalb.Wt1_L3.9,0.95,huPSX170201_E1_50_S67,AiV2,0.5
160929,P1,,H16.06.012.11.03.03,x,,?,,,Pyramidal,,1511,:50,Right frontal (~area 46),3,68,H16.06.012.11.03,,,,84,,Outside-Out,,,,,,2:18,,,5.1,,maintained suction when pulling off,,5,0.50%,,P1S4_160929_005_A01,P1S4_160929_005_A01,,,,0.387,,,0.144,3700%,Fail,19,,.,,,,,H16.06.012,,12/20/2016,NA,NA,NA,NA,NA,,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,AiV2,0.5
160929,P1,,H16.06.012.11.03.04,x,x,?,,,Pyramidal,,1530,:52,Right frontal (~area 46),3,63,H16.06.012.11.03,,,,81,,Outside-Out,,,,,,2:21,,,5,,maintained suction when pulling off,,6,0.50%,,P1S4_160929_006_A01,P1S4_160929_006_A01,,,,0.536,,,0.226,4200%,Pass - marginal,19,,0.232,BT021,0,FAIL,4792,H16.06.012,,12/20/2016,NA,NA,NA,NA,NA,,,,x,,,,,n3,cl58_i45_SLC17A8_Sst.Tacstd2_L5.2,0.52,0.313,0.232,0.18,huPSX170201_E1_50_S68,n24,0.61,0.568413,0.346732,"LRRTM4, ELMO1, CIT, ANKRD33B, CADPS2, NECAB1, CNTN3",cl56_i109_ADGRG6_Sst.Cbln4_L3.5,0.18,n2,1,0,0.329679,"SORCS1, FOXP2, LRRK1, SLC30A3",cl26_i565_ADAMTS17_Pvalb.Wt1_L3.9,0.2,huPSX170201_E1_50_S68,AiV2,0.5
160929,P1,,H16.06.012.11.03.05,x,,y,,,Pyramidal,,1549,1:19,Right frontal (~area 46),2,95,H16.06.012.11.03,,,,88,,Nucleated,,,,,,2:19,,,4.6,,maintained suction when pulling off,,7,0.50%,,P1S4_160929_007_A01,P1S4_160929_007_A01,,,,0.571,,,0.234,4100%,Fail,19,,.,,,,,H16.06.012,,12/20/2016,NA,NA,NA,NA,NA,,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,AiV2,0.5
160929,P1,,H16.06.012.11.03.06,x,x,n,,,Unknown,,1634,:49,Right frontal (~area 46),5,67,H16.06.012.11.03,,,,82,,Partial-Nucleus,,,,,,2:19,,,3.9,,maintained suction when pulling off,,8,0.50%,,P1S4_160929_008_A01,P1S4_160929_008_A01,,,,0.698,,,0.477,6800%,Pass - marginal,19,,1,BT021,1,Inh L5-6 SST TH,6753,H16.06.012,,12/20/2016,NA,NA,NA,NA,NA,,,,,,,,,cl79_i16_TH_Sst.Tacstd2_L5.0,cl79_i16_TH_Sst.Tacstd2_L5.0,1,1,1,1,huPSX170201_E1_50_S69,cl123_i22_TH_Sst.Tacstd2_L5.1,1,1,1,"FOXP2, ARPP21",cl123_i22_TH_Sst.Tacstd2_L5.1,1,cl123_i22_TH_Sst.Tacstd2_L5.1,1,1,1,"CACNA1A, ST6GALNAC5, KCNB2, SORCS1, KIRREL3, ZMAT4, HTR1F, RORB, LINCR-0002, GRM3, ANO3, KLHL32, CPNE8, FOXP2, RGS6, FAM135B, KCTD8, LOC105369559, LRRK1, SLC30A3",cl123_i22_TH_Sst.Tacstd2_L5.1,1,huPSX170201_E1_50_S69,AiV2,0.5
160929,P1,,H16.06.012.11.03.07,x,x,y,,,Unknown interneuron,,1708,:45,Right frontal (~area 46),1,59,H16.06.012.11.03,,,,84,,Nucleated,,,,,,2:20,,,4.6,,maintained suction when pulling off,,9,0.50%,,P1S4_160929_009_A01,P1S4_160929_009_A01,,,,0.476,,,0.381,8000%,Fail,19,,1,BT021,1,Inh L1-2 PAX6 CDH12,7860,H16.06.012,,12/20/2016,NA,NA,NA,NA,NA,,,,,,,,"X (NDNF L1 WIF1, tumor)",cl33_i80_WIF1_Ndnf.Cxcl14_L1.8,cl33_i80_WIF1_Ndnf.Cxcl14_L1.8,1,1,1,1,huPSX170201_E1_50_S70,cl45_i95_SP8_Ndnf.Cxcl14_L1.6,1,1,1,"LRRTM4, NR2F1-AS1, ELMO1, POU6F2, NTRK3, FSTL4, GABRA2, CADPS2, ZFPM2, NECAB1, CNTN3",cl45_i95_SP8_Ndnf.Cxcl14_L1.6,1,cl45_i95_SP8_Ndnf.Cxcl14_L1.6,1,1,1,"UNC5B, NFIB, CRH, PTHLH, PDE3A",cl45_i95_SP8_Ndnf.Cxcl14_L1.6,1,huPSX170201_E1_50_S70,AiV2,0.5
160929,P1,,H16.06.012.11.03.08,x,,n,,,Not determined,,1730,1:01,Right frontal (~area 46),5,76,H16.06.012.11.03,,,,80,,No-Seal,,,,,,2:26,,,5.5,,maintained suction when pulling off,,10,0.50%,,P1S4_160929_010_A01,P1S4_160929_010_A01,,,,0.376,,,0.222,5900%,Fail,19,,0.59,BT021,0.365141,Excitatory,6078,H16.06.012,,12/20/2016,NA,NA,NA,NA,NA,,,,,,,,,cl28_e98_SMYD1_L5b.Samd3_L5.1,cl28_e98_SMYD1_L5b.Samd3_L5.1,0.59,1,0.59,0.59,huPSX170201_E1_50_S71,n37,1,0.413189,0.413189,"CUX2, SLIT2, EPHA6, LOC101927335, MET, GLIS3, VSTM2A-OT1",cl23_e148_ROS1_L5a.Deptor_Pacsin2_L5.4,0.39,n37,1,0.413189,0.44,"COL24A1, SERPINE2, LOC105379037, MEIS2, PVT1, SEMA5B, CDH11, CBLN4, LINC01378, FAM196B, LINC01331, DOCK2",cl23_e148_ROS1_L5a.Deptor_Pacsin2_L5.4,0.44,huPSX170201_E1_50_S71,AiV2,0.5
160929,P0,,pipette in tissue control,,,,,,,,1801,,,,,,,,,,,,,,,,,,,,,,,,11,0.50%,NA,P1S4_160929_011_A01,P1S4_160929_011_A01,,,,0.138,,,0.134,9700%,cnt,19,,.,,,,,pipette in,,12/20/2016,NA,NA,NA,NA,NA,,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,AiV2,0.5
160929,P5,,brl_160929_01,x,,na,,,Pyramidal,,1724,,Right frontal (~area 46),5,122,H16.06.012.11.07,,,,80,,No-Seal,,,,,pulses at -10,1,,,4,,maintained sucition while piulling off,,201,0.50%,"did not keep slice, objective failed and crashed through slice and chamber",P5S4_160929_201_A01,P5S4_160929_201_A01,,,,0.655,,,0.307,,fail,19,,0.54,BT021,0.429759,L1-L6,5621,brl_160929,,12/20/2016,NA,NA,NA,NA,NA,,,,,,,,,cl28_e98_SMYD1_L5b.Samd3_L5.1,cl28_e98_SMYD1_L5b.Samd3_L5.1,0.54,1,0.54,0.54,huPSX170201_E1_50_S72,n56,0.66,0.456156,0.413189,"HPSE2, NR4A2, RNF152, B2M",cl129_e21_MYZAP_L5b.Cdh13_L4.6,0.39,n56,0.72,0.456156,0.413189,"SYNPR, ARPP21, CPE, PTPRZ1, PDE4B, PDE3A, CALB2, CDH4, SMOC1, TAC3",cl23_e148_ROS1_L5a.Deptor_Pacsin2_L5.4,0.37,huPSX170201_E1_50_S72,JTT,0.5
160929,P5,,brl_160929_02,x,x,na,,,Pyramidal,,1751,,Right frontal (~area 46),2,80,H16.06.012.11.07,,,,,,No-Seal,,,,,,,,,5.1,,maintained sucition while piulling off,,202,0.50%,,P5S4_160929_202_A01,P5S4_160929_202_A01,,,,0.208,,,0.131,4700%,Pass,19,,.,,,,,brl_160929,,12/20/2016,NA,NA,NA,NA,NA,,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,JTT,0.5
161116,P2,7,H16.03.011.11.18.01,?,,n,Other,RNAse Inhibitor - Low Glycerol; Nucleated Patch - Retraction Pressure -50 mbar,Unknown,9:13 AM,9:42 AM,1:33,Right temporal,3,79.4,H16.03.011.11.18,2,,,-80,,No-Seal,,,,,,2:11,,,4.2,,"Patch/Cell Unstable,Cell Depolarized,Cell Hyperpolarized",161114,51,0.5,EPhys_161114_04_A01_H,P2S4_161116_051_A01,P2S4_161116_051_A01,,,,0.428,,,0.211,4900%,Fail,19,,.,,,,,H16.03.011,,12/20/2016,NA,NA,NA,NA,NA,,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,AiV2,1.0 [concentrated stock]
161116,P2,7,H16.03.011.11.18.02,?,,n,Other,RNAse Inhibitor - Low Glycerol; Nucleated Patch - Retraction Pressure -25 mbar,Unknown,9:13 AM,10:18 AM,1:09,Right temporal,,53.3,H16.03.011.11.18,2,,,-80,,No-Seal,,,,,,2:23,,,4.5,,"Patch/Cell Unstable,Patch Became Leaky,Cell Depolarized",161114,52,0.5,,P2S4_161116_052_A01,P2S4_161116_052_A01,,,,0.461,,,0.179,3900%,Fail,19,,.,,,,,H16.03.011,,12/20/2016,NA,NA,NA,NA,NA,,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,AiV2,1.0 [concentrated stock]
161116,P2,7,H16.03.011.11.18.03,x,x,n,Other,RNAse Inhibitor - Low Glycerol; Nucleated Patch - Retraction Pressure -50 mbar,Unknown,9:13 AM,11:01 AM,1:21,Right temporal,2,74.7,H16.03.011.11.18,2,,,-80,,No-Seal,,,,,,2:08,,,4.4,,,161114,53,0.5,,P2S4_161116_053_A01,P2S4_161116_053_A01,,,,0.252,,,0.164,6500%,Pass - marginal,19,,0.44,BT021,0,FAIL,3182,H16.03.011,,12/20/2016,NA,NA,NA,NA,NA,,,,,,,,,n23,cl12_e129_IFNG-AS1_L6a.Plcxd3_L4.8,0.56,0.449,0.44,0.44,huPSX170201_E1_50_S73,n36,0.83,0.335674,0.48,"CDH11, PDE7B",cl39_e258_IFNG-AS1_L6a.Plcxd3_L5.0,0.48,cl39_e258_IFNG-AS1_L6a.Plcxd3_L5.0,0.61,1,0.61,"PARD3, L3MBTL4, SYNPR, RGS20, COL4A2",cl39_e258_IFNG-AS1_L6a.Plcxd3_L5.0,0.61,huPSX170201_E1_50_S73,AiV2,1.0 [concentrated stock]
161116,P2,7,H16.03.011.11.18.04,x,NA,n,Other,RNAse Inhibitor - Low Glycerol; Nucleated Patch - Retraction Pressure -25 mbar,Unknown,9:13 AM,11:40 AM,3:15,Right temporal,3,34.4,H16.03.011.11.18,2,,,-80,,No-Seal,,,,,,2:09,,,4.9,,Rheobase Changed,161114,54,0.5,,P2S4_161116_054_A01,P2S4_161116_054_A01,tube broke,,,,,,,,NA,19,,.,,,,,H16.03.011,,12/20/2016,NA,NA,NA,NA,NA,,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,AiV2,1.0 [concentrated stock]
161116,P4,6,H16.03.011.11.04.01,x,x,n,Other,pairs + Nucleated patch low retraction pressure + high [RNAse inhibitor] internal,Not determined,10:28,10:55,12:28,Right temporal,Not determined,62.1,H16.03.011.11.04,2,,,1.538461538,,No-Seal,,,,,,2:27,,,5.2,,,161115,151,0.5,EPhys_161114_04_A02_H,P4S4_161116_151_A01,P4S4_161116_151_A01,,,,0.33,,,0.237,7200%,Pass,19,,0.57,BT021,0,FAIL,3265,H16.03.011,,12/20/2016,NA,NA,NA,NA,NA,,,,,,,,,cl12_e129_IFNG-AS1_L6a.Plcxd3_L4.8,cl12_e129_IFNG-AS1_L6a.Plcxd3_L4.8,0.57,1,0.57,0.57,huPSX170201_E1_50_S74,n24,0.76,0.568413,0.431994,"COL15A1, CA8, UNC5B, NFIB, CRH, NOG, NPNT, PTHLH, COL11A1, GRIN2C, LOC105369409, GSG1L, LOC105369407, PDE3A, LDLRAD3, KITLG, LINC00943, MME, PVALB",cl123_i22_TH_Sst.Tacstd2_L5.1,0.21,n24,0.66,0.568413,0.375152,"LINC01322, CCDC68",cl123_i22_TH_Sst.Tacstd2_L5.1,0.21,huPSX170201_E1_50_S74,AiV2,1.0 [concentrated stock]
161116,P4,6,H16.03.011.11.04.02,x,x,n,Other,pairs + Nucleated patch low retraction pressure + high [RNAse inhibitor] internal,Not determined,10:28,11:42,3:04,Right temporal,Not determined,61.8,H16.03.011.11.04,2,,,1.632653061,,No-Seal,,,,,,2:01,,,4.8,,,161115,152,0.5,,P4S4_161116_152_A01,P4S4_161116_152_A01,,,,0.32,,,0.19,6000%,Pass,19,,0.335,BT021,0,FAIL,3770,H16.03.011,,12/20/2016,NA,NA,NA,NA,NA,,,,,,,,,n25,cl70_e22_ADAM3A_L5a.Deptor_Pacsin2_L4.0,0.57,0.588,0.335,0.31,huPSX170201_E1_50_S75,n2,1,0,0.41,LOC105377390,cl113_i27_NOG_Pvalb.Wt1_L3.1,0.41,n2,1,0,0.35,"PDE1A, L3MBTL4, PDE4B, TMTC2, RAB31, ILDR2, NELL1, FBN2, PTK2B",cl113_i27_NOG_Pvalb.Wt1_L3.1,0.35,huPSX170201_E1_50_S75,AiV2,1.0 [concentrated stock]
161116,P4,6,H16.03.011.11.04.03,x,x,n,Other,pairs + Nucleated patch low retraction pressure + high [RNAse inhibitor] internal,Not determined,10:28,12:12,6:38,Right temporal,Not determined,44.4,H16.03.011.11.04,2,,,1.481481481,,Nucleated,,,,,,2:01,,,4.2,,,161115,153,0.5,,P4S4_161116_153_A01,P4S4_161116_153_A01,,,,0.47,,,0.364,7700%,Pass,19,,1,BT021,1,Exc L4-6 FEZF2 IL26 (NP),6850,H16.03.011,,12/20/2016,NA,NA,NA,NA,NA,,,,,,,,,cl12_e129_IFNG-AS1_L6a.Plcxd3_L4.8,cl12_e129_IFNG-AS1_L6a.Plcxd3_L4.8,1,1,1,1,huPSX170201_E1_50_S76,cl39_e258_IFNG-AS1_L6a.Plcxd3_L5.0,1,1,1,"SPHKAP, ADAMTS9-AS2, LOC105373918, THSD7A, MDFIC, LOC105373538, PHACTR2",cl39_e258_IFNG-AS1_L6a.Plcxd3_L5.0,1,cl39_e258_IFNG-AS1_L6a.Plcxd3_L5.0,1,1,1,RXFP1,cl39_e258_IFNG-AS1_L6a.Plcxd3_L5.0,1,huPSX170201_E1_50_S76,AiV2,1.0 [concentrated stock]
161116,P4,6,H16.03.011.11.04.04,x,x,n,Other,pairs + Nucleated patch low retraction pressure + high [RNAse inhibitor] internal,Not determined,10:28,13:19,4:55,Right temporal,Not determined,84.5,H16.03.011.11.04,2,,,1.454545455,,No-Seal,,,,,,2:23,,,4.3,,Rheobase Changed,161115,154,0.5,,P4S4_161116_154_A01,P4S4_161116_154_A01,,,,0.76,,,0.59,7800%,Pass - marginal,19,,0.29,BT021,0,FAIL,5582,H16.03.011,,12/20/2016,NA,NA,NA,NA,NA,,,,,,,,,n15,cl28_e98_SMYD1_L5b.Samd3_L5.1,0.52,0.401,0.29,0.29,huPSX170201_E1_50_S77,n25,0.71,0.595737,0.505887,"LYPD6B, LYPD6, PLCXD3, GALNTL6, AFF1, CPED1, ZFPM2, LOC105373575, LOC105369345, IL1RAP, GPC5, DPP10-AS3, DPP10-AS1, PLCE1, PVALB, LOC101927078",cl56_i109_ADGRG6_Sst.Cbln4_L3.5,0.27,n25,0.69,0.595737,0.494519,"SERPINE2, LOC105379037, MEIS2, PVT1, CDH11, CBLN4, LINC01378, FAM196B, LINC01331, DOCK2",cl56_i109_ADGRG6_Sst.Cbln4_L3.5,0.31,huPSX170201_E1_50_S77,AiV2,1.0 [concentrated stock]
161116,P4,6,H16.03.011.11.04.05,x,x,n,Other,pairs + Nucleated patch low retraction pressure + high [RNAse inhibitor] internal,Not determined,10:28,14:30,5:02,Right temporal,Not determined,45.8,H16.03.011.11.04,2,,,1.64,,No-Seal,,,,,,2:16,,,4.7,,Rheobase Changed,161115,155,0.5,,P4S4_161116_155_A01,P4S4_161116_155_A01,,,,0.37,,,0.287,7800%,Pass - marginal,19,,0.229,BT021,0,FAIL,5278,H16.03.011,,12/20/2016,NA,NA,NA,NA,NA,,,,,,,,,n23,cl1_e778_LOC101929507_L5b.Cdh13_L2.1,0.51,0.449,0.229,0.2,huPSX170201_E1_50_S78,n23,0.61,0.383074,0.351485,"PARD3, LINC00842, AFF2",cl56_i109_ADGRG6_Sst.Cbln4_L3.5,0.23,n23,0.62,0.383074,0.357442,CDH11,cl56_i109_ADGRG6_Sst.Cbln4_L3.5,0.22,huPSX170201_E1_50_S78,AiV2,1.0 [concentrated stock]
161116,P4,6,pipette in tissue control,,,,,,,,1548,,,,,,,,,,,,,,,,,,,,,,,,156,,N/A,P4S4_161116_156_A01,P4S4_161116_156_A01,,,,0.34,,,0.262,7800%,cnt,19,,.,,,,,pipette in,,12/20/2016,NA,NA,NA,NA,NA,,,,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,
