project,cell_specimen_id,link_cell_specimen,cell_specimen_name,cell_or_cluster,hemisphere,flipped,link_slice_specimen,slice_histology_well,slice_biocytin_well,slide20x_barcode,patched_cell_container,ephys_roi_result_id,recording_date,ephys_seal_gohm,tcp_sop,ephys_qc,rna_amplification_set,rna_amplification_qc,ephys_published_at,labtracks_id,reporters,drivers,cell_reporter,structure,cortex_layer,dendrite_type,apical,pin_z_coord,nwb_ready,has_nwb_download,image_series_20x_id,image_series_20x_qc,psw_20x_annotations,layer_20x_annotations,image_series_20x_tags,link_ims_20x,check_slide,ims63x_go_no_go,ims63x_imaging_started,image_series_63x_id,image_series_63x_qc,link_ims_63x,has_morph_thumb,MorphologyThumbnail,HighResMorphologyThumbnail,has_inst_thres_thumb,has_sum_thumb,has_glif1,has_glif2,has_glif3,has_glif4,has_glif5,has_biophysical,has_active_dendrite,nwb_filename,swc_filename,marker_filename,swc_published_at,disease_state,mip_link,depth_from_pia,1_2_NA_objective
mIVSCC-MET,743754647,http://lims2/specimens?id=743754647,Htr3a-Cre_NO152;Pvalb-T2A-FlpO;Ai65-410815.02.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Htr3a-Cre_NO152%3BPvalb-T2A-FlpO%3BAi65-410815.02.02,EPhys_180827_03_A02_M,BIOCYTIN_180905_03_A02,500383750,P2S4_180829_055_A01,743754558,58:08.5,3.104802816,V1 Coronal 107,auto_failed,A8S4_180905_06,passed,,410815,Ai65(RCFL-tdT),Htr3a-Cre_NO152 Pvalb-T2A-FlpO,positive,VISp5,,,,2505.818543,,,750723846,qc,,,,http://lims2/focal_plane_image_series?id=750723846,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,743655638,http://lims2/specimens?id=743655638,Htr3a-Cre_NO152;Pvalb-T2A-FlpO;Ai65-410815.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Htr3a-Cre_NO152%3BPvalb-T2A-FlpO%3BAi65-410815.03.01,EPhys_180827_02_D01_M,BIOCYTIN_180905_02_D01,500374747,P1S4_180829_004_A01,743655578,59:12.3,3.969201152,V1 Coronal 107,auto_failed,A8S4_180905_06,passed,,410815,Ai65(RCFL-tdT),Htr3a-Cre_NO152 Pvalb-T2A-FlpO,positive,VISp,,,,,,,750723712,qc,,,,http://lims2/focal_plane_image_series?id=750723712,,63x go,63x imaging started,782959602,qc,http://lims2/focal_plane_image_series?id=782959602,,,,,,,,,,,,,,,,,,http://lims2/siv?sub_image=776497179,,
mIVSCC-MET,743664739,http://lims2/specimens?id=743664739,Htr3a-Cre_NO152;Pvalb-T2A-FlpO;Ai65-410815.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Htr3a-Cre_NO152%3BPvalb-T2A-FlpO%3BAi65-410815.04.01,EPhys_180827_02_D02_M,BIOCYTIN_180905_02_D02,500384854,PBS4_180829_501_A01,743664654,07:43.7,2.3778816,V1 Coronal 107,auto_failed,A8S4_180910_08,passed,,410815,Ai65(RCFL-tdT),Htr3a-Cre_NO152 Pvalb-T2A-FlpO,,VISp5,,,,8758.457829,,,750723731,qc,,,,http://lims2/focal_plane_image_series?id=750723731,check slide,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,743701765,http://lims2/specimens?id=743701765,Htr3a-Cre_NO152;Pvalb-T2A-FlpO;Ai65-410815.06.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Htr3a-Cre_NO152%3BPvalb-T2A-FlpO%3BAi65-410815.06.02,EPhys_180827_02_D06_M,BIOCYTIN_180905_02_D06,500376704,PES4_180829_651_A01,743701696,47:32.8,1.030252032,V1 Coronal 107,auto_failed,A8S4_180910_08,passed,,410815,Ai65(RCFL-tdT),Htr3a-Cre_NO152 Pvalb-T2A-FlpO,positive,VISp5,,,,3293.512478,,,750723807,qc,,,,http://lims2/focal_plane_image_series?id=750723807,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,766121807,http://lims2/specimens?id=766121807,Htr3a-Cre_NO152;Pvalb-T2A-FlpO;Ai65-419991.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Htr3a-Cre_NO152%3BPvalb-T2A-FlpO%3BAi65-419991.04.02,EPhys_181015_03_A05_M,BIOCYTIN_181023_03_A05,500391637,P8S4_181019_354_A01,766121204,56:29.8,2.91431424,V1 Coronal 107,auto_failed,A8S4_181023_10,passed,,419991,Ai65(RCFL-tdT),Htr3a-Cre_NO152 Pvalb-T2A-FlpO,positive,VISp,,,,,,,771283080,qc,,,,http://lims2/focal_plane_image_series?id=771283080,,63x go,63x imaging started,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,766195495,http://lims2/specimens?id=766195495,Htr3a-Cre_NO152;Pvalb-T2A-FlpO;Ai65-419991.06.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Htr3a-Cre_NO152%3BPvalb-T2A-FlpO%3BAi65-419991.06.01,EPhys_181015_03_B01_M,BIOCYTIN_181023_03_B01,500392005,P2S4_181019_053_A01,766195138,37:27.3,3.340492288,V1 Coronal 107,auto_failed,A8S4_181023_10,passed,,419991,Ai65(RCFL-tdT),Htr3a-Cre_NO152 Pvalb-T2A-FlpO,positive,VISp,,,,,,,771284716,qc,,,,http://lims2/focal_plane_image_series?id=771284716,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,766097293,http://lims2/specimens?id=766097293,Htr3a-Cre_NO152;Pvalb-T2A-FlpO;Ai65-419991.06.02.01,Cell,,unknown,http://lims2/specimens?search[name]=Htr3a-Cre_NO152%3BPvalb-T2A-FlpO%3BAi65-419991.06.02,EPhys_181015_03_A04_M,BIOCYTIN_181023_03_A04,500391453,PES4_181019_654_A01,766097194,41:41.0,2.166088192,V1 Coronal 107,auto_failed,A8S4_181023_10,passed,,419991,Ai65(RCFL-tdT),Htr3a-Cre_NO152 Pvalb-T2A-FlpO,positive,VISp,,,,,,,771282289,qc,,,,http://lims2/focal_plane_image_series?id=771282289,,63x go,63x imaging started,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,695422181,http://lims2/specimens?id=695422181,Htr3a-Cre_NO152;Sst-IRES-FlpO;Ai65-388544.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Htr3a-Cre_NO152%3BSst-IRES-FlpO%3BAi65-388544.03.01,EPhys_180507_01_D01_M,BIOCYTIN_180515_01_D01,500370783,P9S4_180508_401_A01,695422070,5/8/2018 19:55,3.056155904,V1 Coronal 90,auto_failed,A8S4_180517_06,passed,,388544,Ai65(RCFL-tdT),Htr3a-Cre_NO152 Sst-IRES-FlpO,positive,VISp4,,,,7401.589632,,,700420613,qc,,,,http://lims2/focal_plane_image_series?id=700420613,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,695428919,http://lims2/specimens?id=695428919,Htr3a-Cre_NO152;Sst-IRES-FlpO;Ai65-388544.03.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Htr3a-Cre_NO152%3BSst-IRES-FlpO%3BAi65-388544.03.01,EPhys_180507_01_D01_M,BIOCYTIN_180515_01_D01,500370783,P9S4_180508_402_A01,695428812,5/8/2018 20:13,1.819416832,V1 Coronal 90,auto_failed,A8S4_180517_06,passed,,388544,Ai65(RCFL-tdT),Htr3a-Cre_NO152 Sst-IRES-FlpO,positive,VISp2/3,,,,7822.907626,,,700420613,qc,,,,http://lims2/focal_plane_image_series?id=700420613,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,695432655,http://lims2/specimens?id=695432655,Htr3a-Cre_NO152;Sst-IRES-FlpO;Ai65-388544.03.01.03,Cell,,flipped,http://lims2/specimens?search[name]=Htr3a-Cre_NO152%3BSst-IRES-FlpO%3BAi65-388544.03.01,EPhys_180507_01_D01_M,BIOCYTIN_180515_01_D01,500370783,P9S4_180508_403_A01,695432532,5/8/2018 20:32,1.637628416,V1 Coronal 90,auto_failed,A8S4_180517_06,passed,,388544,Ai65(RCFL-tdT),Htr3a-Cre_NO152 Sst-IRES-FlpO,positive,VISpm5,,,,7281.963595,,,700420613,qc,,,,http://lims2/focal_plane_image_series?id=700420613,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,695436006,http://lims2/specimens?id=695436006,Htr3a-Cre_NO152;Sst-IRES-FlpO;Ai65-388544.03.01.04,Cell,,flipped,http://lims2/specimens?search[name]=Htr3a-Cre_NO152%3BSst-IRES-FlpO%3BAi65-388544.03.01,EPhys_180507_01_D01_M,BIOCYTIN_180515_01_D01,500370783,P9S4_180508_404_A01,695435899,5/8/2018 20:50,1.329559552,V1 Coronal 90,auto_failed,A8S4_180517_06,passed,,388544,Ai65(RCFL-tdT),Htr3a-Cre_NO152 Sst-IRES-FlpO,positive,VISp5,,,,8572.561396,,,700420613,qc,,,,http://lims2/focal_plane_image_series?id=700420613,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,695446404,http://lims2/specimens?id=695446404,Htr3a-Cre_NO152;Sst-IRES-FlpO;Ai65-388544.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Htr3a-Cre_NO152%3BSst-IRES-FlpO%3BAi65-388544.04.02,Ephys_180507_01_D03_M,BIOCYTIN_180515_01_D03,500370789,P2S4_180508_051_A01,695446311,5/8/2018 21:19,3.262157824,V1 Coronal 90,auto_failed,A8S4_180511_06,passed,,388544,Ai65(RCFL-tdT),Htr3a-Cre_NO152 Sst-IRES-FlpO,positive,VISp6a,,,,3682.202428,,,700420652,qc,,,,http://lims2/focal_plane_image_series?id=700420652,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,695452579,http://lims2/specimens?id=695452579,Htr3a-Cre_NO152;Sst-IRES-FlpO;Ai65-388544.04.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Htr3a-Cre_NO152%3BSst-IRES-FlpO%3BAi65-388544.04.02,Ephys_180507_01_D03_M,BIOCYTIN_180515_01_D03,500370789,P2S4_180508_052_A01,695452406,5/8/2018 21:47,1.344337664,V1 Coronal 90,auto_failed,A8S4_180511_06,passed,,388544,Ai65(RCFL-tdT),Htr3a-Cre_NO152 Sst-IRES-FlpO,positive,VISp4,,,,3343.506516,,,700420652,qc,,,,http://lims2/focal_plane_image_series?id=700420652,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,696126123,http://lims2/specimens?id=696126123,Htr3a-Cre_NO152;Sst-IRES-FlpO;Ai65-388546.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Htr3a-Cre_NO152%3BSst-IRES-FlpO%3BAi65-388546.04.01,EPhys_180507_02_A06_M,BIOCYTIN_180515_02_A06,500370935,PBS4_180509_504_A01,696126103,5/9/2018 22:12,3.8116736,V1 Coronal 90,auto_failed,A8S4_180517_06,passed,,388546,Ai65(RCFL-tdT),Htr3a-Cre_NO152 Sst-IRES-FlpO,,VISp,,,,,,,700420975,qc,,,,http://lims2/focal_plane_image_series?id=700420975,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,696129047,http://lims2/specimens?id=696129047,Htr3a-Cre_NO152;Sst-IRES-FlpO;Ai65-388546.04.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Htr3a-Cre_NO152%3BSst-IRES-FlpO%3BAi65-388546.04.01,EPhys_180507_02_A06_M,BIOCYTIN_180515_02_A06,500370935,PBS4_180509_505_A01,696129032,5/9/2018 22:37,1.917213056,V1 Coronal 90,auto_failed,A8S4_180517_06,passed,,388546,Ai65(RCFL-tdT),Htr3a-Cre_NO152 Sst-IRES-FlpO,,VISp,,,,,,,700420975,qc,,,,http://lims2/focal_plane_image_series?id=700420975,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,696129438,http://lims2/specimens?id=696129438,Htr3a-Cre_NO152;Sst-IRES-FlpO;Ai65-388546.04.01.03,Cell,,flipped,http://lims2/specimens?search[name]=Htr3a-Cre_NO152%3BSst-IRES-FlpO%3BAi65-388546.04.01,EPhys_180507_02_A06_M,BIOCYTIN_180515_02_A06,500370935,PBS4_180509_506_A01,696129416,5/9/2018 23:01,1.929259392,V1 Coronal 90,auto_failed,A8S4_180517_06,passed,,388546,Ai65(RCFL-tdT),Htr3a-Cre_NO152 Sst-IRES-FlpO,,VISp,,,,,,,700420975,qc,,,,http://lims2/focal_plane_image_series?id=700420975,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,696097687,http://lims2/specimens?id=696097687,Htr3a-Cre_NO152;Sst-IRES-FlpO;Ai65-388546.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Htr3a-Cre_NO152%3BSst-IRES-FlpO%3BAi65-388546.04.02,EPhys_180507_02_A03_M,BIOCYTIN_180515_02_A03,500370931,P8S4_180509_353_A01,696097574,5/9/2018 20:36,2.319389696,V1 Coronal 90,auto_failed,A8S4_180517_06,passed,,388546,Ai65(RCFL-tdT),Htr3a-Cre_NO152 Sst-IRES-FlpO,positive,VISp,,,,,,,700420907,qc,,,,http://lims2/focal_plane_image_series?id=700420907,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,696104442,http://lims2/specimens?id=696104442,Htr3a-Cre_NO152;Sst-IRES-FlpO;Ai65-388546.04.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Htr3a-Cre_NO152%3BSst-IRES-FlpO%3BAi65-388546.04.02,EPhys_180507_02_A03_M,BIOCYTIN_180515_02_A03,500370931,P8S4_180509_354_A01,696104302,5/9/2018 21:06,3.049453824,V1 Coronal 90,auto_failed,A8S4_180517_06,failed,,388546,Ai65(RCFL-tdT),Htr3a-Cre_NO152 Sst-IRES-FlpO,positive,VISp,,,,,,,700420907,qc,,,,http://lims2/focal_plane_image_series?id=700420907,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,713245298,http://lims2/specimens?id=713245298,Htr3a-Cre_NO152;Sst-IRES-FlpO;Ai65-396735.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Htr3a-Cre_NO152%3BSst-IRES-FlpO%3BAi65-396735.03.01,EPhys_180618_02_D01_M,BIOCYTIN_180626_02_D01,500371946,P9S4_180622_403_A01,713245073,6/22/2018 18:18,1.369019392,V1 Coronal 90,auto_failed,A8S4_180629_08,passed,,396735,Ai65(RCFL-tdT),Htr3a-Cre_NO152 Sst-IRES-FlpO,positive,VISpm2/3,,,,7072.950856,,,717094790,qc,,,,http://lims2/focal_plane_image_series?id=717094790,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,713442456,http://lims2/specimens?id=713442456,Htr3a-Cre_NO152;Sst-IRES-FlpO;Ai65-396735.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Htr3a-Cre_NO152%3BSst-IRES-FlpO%3BAi65-396735.04.01,EPhys_180618_02_D03_M,BIOCYTIN_180626_02_D03,500372314,PBS4_180622_503_A01,713442283,6/22/2018 20:40,1.151065984,V1 Coronal 90,auto_failed,A8S4_180629_08,passed,,396735,Ai65(RCFL-tdT),Htr3a-Cre_NO152 Sst-IRES-FlpO,,VISp,,,,,,,717094835,qc,,,,http://lims2/focal_plane_image_series?id=717094835,,63x go,63x imaging started,740970961,image_qc_passed,http://lims2/focal_plane_image_series?id=740970961,,,,,,,,,,,,,,,,,,http://lims2/siv?sub_image=741188672,,
mIVSCC-MET,642442513,http://lims2/specimens?id=642442513,Ndnf-IRES2-dgCre;Ai14-353735.03.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-353735.03.02,Ephys_171009_01_A04_M,BIOCYTIN_171017_01_A04,539043535,PBS4_171009_502_A01,642442471,10/9/2017 18:45,1.05241088,V1 Coronal 107,auto_failed,A8S4_171012_06,passed,,353735,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,positive,VISp1,,dendrite type - NA,apical - NA,2979.988736,,,644738133,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=644738133,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,642410624,http://lims2/specimens?id=642410624,Ndnf-IRES2-dgCre;Ai14-353735.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-353735.04.01,Ephys_171009_01_A01_M,BIOCYTIN_171017_01_A01,539044639,PBS4_171009_501_A01,642410507,10/9/2017 17:52,3.107049984,V1 Coronal 107,auto_failed,A8S4_171012_06,failed,,353735,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,,VISp,,,,,,,644737796,processing,,,,http://lims2/focal_plane_image_series?id=644737796,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,642402500,http://lims2/specimens?id=642402500,Ndnf-IRES2-dgCre;Ai14-353735.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-353735.04.02,EPhys_171009_01_A02_M,BIOCYTIN_171017_01_A02,539043903,P8S4_171009_351_A01,642402432,10/9/2017 17:29,1.124613632,V1 Coronal 107,auto_failed,A8S4_171013_06,passed,,353735,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,positive,VISp1,,dendrite type - NA,apical - NA,2801.348438,,,644737898,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=644737898,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,642421456,http://lims2/specimens?id=642421456,Ndnf-IRES2-dgCre;Ai14-353735.04.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-353735.04.02,EPhys_171009_01_A02_M,BIOCYTIN_171017_01_A02,539043903,P8S4_171009_352_A01,642421401,10/9/2017 17:58,1.593082624,V1 Coronal 107,auto_failed,A8S4_171013_06,failed,,353735,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,positive,VISp,,,,,,,644737898,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=644737898,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,642429586,http://lims2/specimens?id=642429586,Ndnf-IRES2-dgCre;Ai14-353735.05.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-353735.05.01,EPhys_171009_01_A03_M,BIOCYTIN_171017_01_A03,539043719,PAS4_171009_451_A01,642429394,10/9/2017 18:19,1.30062656,V1 Coronal 107,auto_failed,A8S4_171012_06,passed,,353735,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,positive,VISp,,dendrite type - NA,apical - NA,,,,644738007,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=644738007,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,642851911,http://lims2/specimens?id=642851911,Ndnf-IRES2-dgCre;Ai14-353737.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-353737.03.01,Ephys_171009_02_A02_M,BIOCYTIN_171017_02_A02,539044665,PBS4_171010_505_A01,642851896,10/10/2017 23:52,1.190472704,V1 Coronal 107,auto_failed,A8S4_171013_06,passed,,353737,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,,VISp1,,,,2836.543586,,,644738788,pending_ephys_qc,psw,,,http://lims2/focal_plane_image_series?id=644738788,,63x go,63x imaging started,654227734,image_qc_passed,http://lims2/focal_plane_image_series?id=654227734,,,,,,,,,,,,,,,,,,http://lims2/siv?sub_image=650432633,,
mIVSCC-MET,642842839,http://lims2/specimens?id=642842839,Ndnf-IRES2-dgCre;Ai14-353737.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-353737.04.01,Ephys_171009_02_A01_M,BIOCYTIN_171017_02_A01,539043929,PBS4_171010_504_A01,642842794,10/10/2017 22:59,1.10336,V1 Coronal 107,auto_failed,A8S4_171013_06,passed,,353737,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,,VISp,,,,,,,644738767,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=644738767,,63x go,63x imaging started,650278093,deferred,http://lims2/focal_plane_image_series?id=650278093,,,,,,,,,,,,,,,,,,http://lims2/siv?sub_image=650474130,,
mIVSCC-MET,642833509,http://lims2/specimens?id=642833509,Ndnf-IRES2-dgCre;Ai14-353737.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-353737.04.02,EPhys_171009_01_D06_M,BIOCYTIN_171017_01_D06,539043745,P8S4_171010_357_A01,642833493,10/10/2017 22:28,1.805273984,V1 Coronal 107,auto_failed,A8S4_171013_06,passed,,353737,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,positive,VISp1,,dendrite type - aspiny,apical - NA,3058.683733,,,644738738,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=644738738,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,643190956,http://lims2/specimens?id=643190956,Ndnf-IRES2-dgCre;Ai14-353740.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-353740.04.02,EPhys_171009_02_C03_M,BIOCYTIN_171017_02_C03,539043379,PAS4_171012_451_A01,643190923,10/12/2017 21:08,1.228991744,V1 Coronal 107,auto_failed,A8S4_171019_08,passed,,353740,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,positive,VISal1,,dendrite type - NA,apical - NA,1900.150996,,,644739333,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=644739333,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,642947337,http://lims2/specimens?id=642947337,Ndnf-IRES2-dgCre;Ai14-353742.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-353742.03.01,Ephys_171009_02_A03_M,BIOCYTIN_171017_02_A03,539044849,PBS4_171011_501_A01,642947264,10/11/2017 17:27,1.727976192,V1 Coronal 107,auto_failed,A8S4_171013_06,failed,,353742,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,,VISp,,,,,,,644738807,processing,,,,http://lims2/focal_plane_image_series?id=644738807,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,644848057,http://lims2/specimens?id=644848057,Ndnf-IRES2-dgCre;Ai14-355222.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-355222.03.01,EPhys_171023_01_B04_M,BIOCYTIN_171031_01_B04,539043658,P2S4_171023_051_A01,644848041,10/23/2017 22:12,0.226342448,V1 Coronal 107,auto_failed,A8S4_171026_06,passed,,355222,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,positive,VISp1,,dendrite type - NA,apical - NA,8134.274177,,,646750502,pending_ephys_qc,s,,,http://lims2/focal_plane_image_series?id=646750502,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,644857312,http://lims2/specimens?id=644857312,Ndnf-IRES2-dgCre;Ai14-355222.03.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-355222.03.01,EPhys_171023_01_B04_M,BIOCYTIN_171031_01_B04,539043658,P2S4_171023_052_A01,644857295,10/23/2017 22:39,1.821530752,V1 Coronal 107,auto_failed,A8S4_171026_06,passed,,355222,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,positive,VISp1,,,,8715.756449,,,646750502,pending_ephys_qc,s,,,http://lims2/focal_plane_image_series?id=646750502,,63x go,63x imaging started,651504411,image_qc_passed,http://lims2/focal_plane_image_series?id=651504411,,,,,,,,,,,,,,,,,,http://lims2/siv?sub_image=651631777,,
mIVSCC-MET,644834584,http://lims2/specimens?id=644834584,Ndnf-IRES2-dgCre;Ai14-355222.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-355222.04.01,EPhys_171023_01_A03_M,BIOCYTIN_171031_01_A03,500360041,P9S4_171023_405_A01,644834557,10/23/2017 20:51,2.1654016,V1 Coronal 107,auto_failed,A8S4_171026_06,failed,,355222,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,positive,VISp,,,,,,,646749570,processing,,,,http://lims2/focal_plane_image_series?id=646749570,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,644842725,http://lims2/specimens?id=644842725,Ndnf-IRES2-dgCre;Ai14-355222.05.01.01,Cell,,not flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-355222.05.01,EPhys_171023_01_B01_M,BIOCYTIN_171031_01_B01,539046069,P8S4_171023_354_A01,644842687,10/23/2017 21:46,1.304684288,V1 Coronal 107,auto_failed,A8S4_171026_06,passed,,355222,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,positive,VISp,,,,,,,646750037,pending_ephys_qc,s,,,http://lims2/focal_plane_image_series?id=646750037,,63x go,63x imaging started,651495521,image_qc_passed,http://lims2/focal_plane_image_series?id=651495521,,,,,,,,,,,,,,,,,,http://lims2/siv?sub_image=651721203,,
mIVSCC-MET,644846499,http://lims2/specimens?id=644846499,Ndnf-IRES2-dgCre;Ai14-355222.05.01.02,Cell,,not flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-355222.05.01,EPhys_171023_01_B01_M,BIOCYTIN_171031_01_B01,539046069,P8S4_171023_355_A01,644846448,10/23/2017 22:06,1.140935552,V1 Coronal 107,auto_failed,A8S4_171026_06,passed,,355222,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,positive,VISp1,,dendrite type - aspiny,apical - NA,8771.536082,,,646750037,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=646750037,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,644919643,http://lims2/specimens?id=644919643,Ndnf-IRES2-dgCre;Ai14-355223.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-355223.04.01,Ephys_171023_01_C04_M,BIOCYTIN_171031_01_C04,539044965,PBS4_171024_501_A01,644919620,10/24/2017 17:28,1.168348032,V1 Coronal 107,auto_failed,A8S4_171101_06,passed,,355223,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,,VISp1,,dendrite type - NA,apical - NA,8338,,,646751460,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=646751460,,63x no go,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,644917900,http://lims2/specimens?id=644917900,Ndnf-IRES2-dgCre;Ai14-355223.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-355223.04.02,EPhys_171023_01_C02_M,BIOCYTIN_171031_01_C02,539045333,P8S4_171024_351_A01,644917806,10/24/2017 16:51,1.166258816,V1 Coronal 107,auto_failed,A8S4_171101_06,passed,,355223,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,positive,VISp1,,,,2544.148462,,,646751115,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=646751115,,63x go,63x imaging started,651499266,image_qc_passed,http://lims2/focal_plane_image_series?id=651499266,,,,,,,,,,,,,,,,,,http://lims2/siv?sub_image=651724683,,
